Shop Name,latitude,longitude,Retailer Subtype,YTD Retailing Value,country,Opportunity
MORE HOPE,6.4640568,3.3880814,Secondary,0.0,Nigeria,Dead Whitespace
AGNOB,6.4640586,3.388149,Secondary,0.0,Nigeria,Dead Whitespace
UCHETEX,6.4640591,3.3881295,Secondary,0.0,Nigeria,Dead Whitespace
EPHECO ENT.,6.4640606,3.3880847,Secondary,0.0,Nigeria,Dead Whitespace
N.D COSMETICS,6.4640644,3.3254614,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY SEKI STORE,6.4640648,3.3254611,Secondary,0.0,Nigeria,Dead Whitespace
GOD'S FAVOR COSMETICS,6.4640663,3.3253906,Secondary,0.0,Nigeria,Dead Whitespace
GODS WILL INT,6.4640696,3.3880975,Secondary,0.0,Nigeria,Dead Whitespace
JUBILEE,6.4640701,3.3880934,Secondary,0.0,Nigeria,Dead Whitespace
EVER YOUNG,6.4640715,3.3880711,Secondary,0.0,Nigeria,Dead Whitespace
SA GRACE,6.464072,3.3881001,Secondary,0.0,Nigeria,Dead Whitespace
SAM BRIGHT,6.464073,3.3881228,Secondary,0.0,Nigeria,Dead Whitespace
MARY COSMETICS,6.4640754,3.3253726,Secondary,0.0,Nigeria,Dead Whitespace
OSAS,6.4640761,3.3880882,Secondary,0.0,Nigeria,Dead Whitespace
GOOD NEWS,6.4640762,3.3254151,Secondary,0.0,Nigeria,Dead Whitespace
A RELIABLE PHARMACY,6.4640763,3.3880941,Secondary,0.0,Nigeria,Dead Whitespace
ALPHEZ INVESTMENT,6.464077,3.3881013,Secondary,0.0,Nigeria,Dead Whitespace
CARE NATURE INVESTMENT,6.4640805,3.3881073,Secondary,0.0,Nigeria,Dead Whitespace
J. B MADU,6.4640807,3.3881034,Secondary,0.0,Nigeria,Dead Whitespace
SLASH VENTURE,6.4640811,3.3881479,Secondary,0.0,Nigeria,Dead Whitespace
OBAFEMI STORE,6.4640816,3.3254285,Secondary,0.0,Nigeria,Dead Whitespace
OSASS,6.4640818,3.3881076,Secondary,0.0,Nigeria,Dead Whitespace
PENNY PHARMACY,6.4640828,3.3880975,Secondary,0.0,Nigeria,Dead Whitespace
INTER MAN INVEST,6.4640832,3.3880979,Secondary,0.0,Nigeria,Dead Whitespace
GOD'S FAVOUR PHARMACY,6.4640843,3.3881022,Secondary,0.0,Nigeria,Dead Whitespace
SKY PEACES,6.4640851,3.3881591,Secondary,0.0,Nigeria,Dead Whitespace
DRUG SMART PHARMACY,6.4640855,3.3881664,Secondary,0.0,Nigeria,Dead Whitespace
BEN TIMO INVESTMENT,6.4640856,3.3880984,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE JOE PHARMACY,6.4640863,3.3881037,Secondary,0.0,Nigeria,Dead Whitespace
UCHE MACO,6.4640868,3.3881716,Secondary,0.0,Nigeria,Dead Whitespace
RAY CHOICE,6.4640869,3.3881199,Secondary,0.0,Nigeria,Dead Whitespace
NCI PHARM CHEM,6.4640873,3.3880914,Secondary,0.0,Nigeria,Dead Whitespace
DUBE GLOBAL SUCCESS,6.4640873,3.3881028,Secondary,0.0,Nigeria,Dead Whitespace
A RELIABLE ENT.,6.4640875,3.3880756,Secondary,0.0,Nigeria,Dead Whitespace
UNN,6.4640877,3.3881555,Secondary,0.0,Nigeria,Dead Whitespace
EMARCO PHARMACY,6.4640879,3.3881066,Secondary,0.0,Nigeria,Dead Whitespace
BICKSON,6.4640881,3.3881187,Secondary,0.0,Nigeria,Dead Whitespace
ZEEKEGO,6.4640882,3.3881217,Secondary,0.0,Nigeria,Dead Whitespace
RAPID MESSAI,6.4640883,3.3881156,Secondary,0.0,Nigeria,Dead Whitespace
BICON PHARMACY CHEMISTS,6.4640889,3.3881054,Secondary,0.0,Nigeria,Dead Whitespace
CHIPHARM INVESTMENT,6.4640889,3.3881105,Secondary,0.0,Nigeria,Dead Whitespace
HARI GOD,6.464089,3.3881123,Secondary,0.0,Nigeria,Dead Whitespace
IFECO ENTERPRISE,6.4640891,3.3881024,Secondary,0.0,Nigeria,Dead Whitespace
MARY COSMETICS,6.4640893,3.3254288,Secondary,0.0,Nigeria,Dead Whitespace
FIDICH PHARMACY,6.4640897,3.3881008,Secondary,0.0,Nigeria,Dead Whitespace
SOAT OF WISDOM,6.4640897,3.3881158,Secondary,0.0,Nigeria,Dead Whitespace
ZIK VENTURE,6.4640899,3.3881515,Secondary,0.0,Nigeria,Dead Whitespace
UCHE BEST PHARMACY,6.46409,3.3880813,Secondary,0.0,Nigeria,Dead Whitespace
CHIDI VENTURE,6.4640901,3.3880787,Secondary,0.0,Nigeria,Dead Whitespace
ONLY GOD NIG. LTD,6.4640901,3.388161,Secondary,0.0,Nigeria,Dead Whitespace
HEC LOVEY PHARMACY,6.4640904,3.3881015,Secondary,0.0,Nigeria,Dead Whitespace
BONTESY,6.4640904,3.3881161,Secondary,0.0,Nigeria,Dead Whitespace
BULTIQ,6.4640905,3.3881048,Secondary,0.0,Nigeria,Dead Whitespace
CHIZOR INVESTMENT,6.4640905,3.3881066,Secondary,0.0,Nigeria,Dead Whitespace
GREAT DAN WHITE,6.4640908,3.3881052,Secondary,0.0,Nigeria,Dead Whitespace
UDC PHARMACY,6.4640911,3.3881145,Secondary,0.0,Nigeria,Dead Whitespace
EZES,6.4640914,3.3880791,Secondary,0.0,Nigeria,Dead Whitespace
IFECO ENTERPRISE,6.4640915,3.3880849,Secondary,0.0,Nigeria,Dead Whitespace
IFECO ENTERPRISE,6.4640915,3.3881209,Secondary,0.0,Nigeria,Dead Whitespace
AMOUR,6.4640915,3.3881253,Secondary,0.0,Nigeria,Dead Whitespace
GREAT DIVINE,6.4640918,3.3881053,Secondary,0.0,Nigeria,Dead Whitespace
ROFARA BOLAGAB,6.4640919,3.3881181,Secondary,0.0,Nigeria,Dead Whitespace
DAMILOLA SHOP,6.4640921,3.3881056,Secondary,0.0,Nigeria,Dead Whitespace
DAMMY AND THEMMY PHARMACY,6.4640922,3.388105,Secondary,0.0,Nigeria,Dead Whitespace
E. AUSTIN,6.4640924,3.3880983,Secondary,0.0,Nigeria,Dead Whitespace
LIGHT HOUSE PHARMACY,6.4640925,3.388111,Secondary,0.0,Nigeria,Dead Whitespace
TURN BY TURN PHARMACY,6.4640925,3.3881114,Secondary,0.0,Nigeria,Dead Whitespace
O FATHER,6.4640927,3.388115,Secondary,0.0,Nigeria,Dead Whitespace
HUBERT GREENSON,6.4640929,3.3881467,Secondary,0.0,Nigeria,Dead Whitespace
NTISON,6.464093,3.3880849,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE TIMING INVESTMENT,6.4640931,3.3881047,Secondary,0.0,Nigeria,Dead Whitespace
GOODNEWS,6.4640933,3.3881152,Secondary,0.0,Nigeria,Dead Whitespace
GOODNESS & MERCY,6.4640933,3.3881468,Secondary,0.0,Nigeria,Dead Whitespace
VICMANTI PHARMACY,6.4640942,3.3880727,Secondary,0.0,Nigeria,Dead Whitespace
CHULK ELLO,6.4640942,3.3881042,Secondary,0.0,Nigeria,Dead Whitespace
FAEYAAN,6.4640943,3.3881005,Secondary,0.0,Nigeria,Dead Whitespace
HEC LOVEY PHARMACY,6.4640943,3.3881097,Secondary,0.0,Nigeria,Dead Whitespace
OKEYSON,6.464095,3.3253835,Secondary,0.0,Nigeria,Dead Whitespace
E. AUSTIN,6.4640951,3.3881116,Secondary,0.0,Nigeria,Dead Whitespace
LACHI GLOBAL VENTURES,6.4640975,3.3881202,Secondary,0.0,Nigeria,Dead Whitespace
CHUCK ELLO,6.4640976,3.3881159,Secondary,0.0,Nigeria,Dead Whitespace
EDU GOLD,6.4640976,3.3881225,Secondary,0.0,Nigeria,Dead Whitespace
MABINS PHARMACY,6.4640977,3.3881382,Secondary,0.0,Nigeria,Dead Whitespace
CHRIST LIGHT VEN,6.4640983,3.3881176,Secondary,0.0,Nigeria,Dead Whitespace
KELECHI GLOBAL PHARMACY,6.4640983,3.3881234,Secondary,0.0,Nigeria,Dead Whitespace
ELVIS MORN AND SON,6.4640988,3.3881053,Secondary,0.0,Nigeria,Dead Whitespace
BRIGHT C. ENTERPRISE,6.464099,3.3881228,Secondary,0.0,Nigeria,Dead Whitespace
LIVING STONE,6.4640995,3.3881673,Secondary,0.0,Nigeria,Dead Whitespace
C.J. PARKER,6.4641009,3.3881231,Secondary,0.0,Nigeria,Dead Whitespace
IBU ENTERPRISE,6.464101,3.3881048,Secondary,0.0,Nigeria,Dead Whitespace
CHUDDY,6.4641015,3.3881127,Secondary,0.0,Nigeria,Dead Whitespace
JULEO,6.4641019,3.3881648,Secondary,0.0,Nigeria,Dead Whitespace
GOODLIFE,6.4641021,3.3881138,Secondary,0.0,Nigeria,Dead Whitespace
UGOGOLD,6.4641033,3.3880223,Secondary,0.0,Nigeria,Dead Whitespace
NNWACHI STORE,6.4641043,3.3253678,Secondary,0.0,Nigeria,Dead Whitespace
BEN G.,6.464107,3.388091,Secondary,0.0,Nigeria,Dead Whitespace
UZOTEX,6.4641102,3.3881038,Secondary,0.0,Nigeria,Dead Whitespace
SEA BRIGHT PHARMACY,6.4641111,3.3881676,Secondary,0.0,Nigeria,Dead Whitespace
DE PRAISE,6.464113,3.388074,Secondary,0.0,Nigeria,Dead Whitespace
RUBEN,6.464119,3.3880956,Secondary,0.0,Nigeria,Dead Whitespace
"EMMY BEST ENT,",6.4641221,3.3881364,Secondary,0.0,Nigeria,Dead Whitespace
GREATER GLORY,6.4641259,3.3880923,Secondary,0.0,Nigeria,Dead Whitespace
BRENT CROSS,6.4641259,3.3880965,Secondary,0.0,Nigeria,Dead Whitespace
HENSTAR,6.4641265,3.388132,Secondary,0.0,Nigeria,Dead Whitespace
CYPCON,6.4641288,3.3875735,Secondary,0.0,Nigeria,Dead Whitespace
RUBEL,6.4641301,3.388085,Secondary,0.0,Nigeria,Dead Whitespace
VIC MANTA,6.4641301,3.3881017,Secondary,0.0,Nigeria,Dead Whitespace
I.G SAINT,6.4641305,3.3881004,Secondary,0.0,Nigeria,Dead Whitespace
BOSCO ENTERPRISE,6.4641315,3.3877224,Secondary,0.0,Nigeria,Dead Whitespace
ALPHEZ INVESTMENT,6.4641327,3.3881038,Secondary,0.0,Nigeria,Dead Whitespace
AYO NEST,6.4641332,3.3881006,Secondary,0.0,Nigeria,Dead Whitespace
CAROLINE VENTURE,6.4641334,3.3881005,Secondary,0.0,Nigeria,Dead Whitespace
RAYMAL,6.4641338,3.3881015,Secondary,0.0,Nigeria,Dead Whitespace
OSHELEKE,6.4641352,3.3880928,Secondary,0.0,Nigeria,Dead Whitespace
GOOD NEWS MAGA,6.4641354,3.3880998,Secondary,0.0,Nigeria,Dead Whitespace
WHITE LION,6.4641355,3.3880987,Secondary,0.0,Nigeria,Dead Whitespace
PAULING GABSON,6.464136,3.3880983,Secondary,0.0,Nigeria,Dead Whitespace
CHINTEX,6.4641368,3.3880978,Secondary,0.0,Nigeria,Dead Whitespace
TRUE REWARD,6.4641369,3.3881003,Secondary,0.0,Nigeria,Dead Whitespace
APEX INV.,6.4641369,3.388118,Secondary,0.0,Nigeria,Dead Whitespace
APEX,6.4641377,3.3880996,Secondary,0.0,Nigeria,Dead Whitespace
OMARCO VENTURE,6.4641378,3.3880908,Secondary,0.0,Nigeria,Dead Whitespace
CHI-NONSO INVESTMENT,6.4641399,3.3880864,Secondary,0.0,Nigeria,Dead Whitespace
CHACITY,6.4641401,3.3880878,Secondary,0.0,Nigeria,Dead Whitespace
CHRIST SUNNY INVESTMENT,6.4641454,3.3879944,Secondary,0.0,Nigeria,Dead Whitespace
SYMBOL,6.4641543,3.3878941,Secondary,0.0,Nigeria,Dead Whitespace
U.C JOHN CLEFF,6.464167,3.3881094,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE,6.4641726,3.3881072,Secondary,0.0,Nigeria,Dead Whitespace
Ronke store,6.4641925,3.3260511,Secondary,0.0,Nigeria,Dead Whitespace
UYIKELON PHARMACY,6.4641992,3.3881465,Secondary,0.0,Nigeria,Dead Whitespace
MONSTAR,6.4642009,3.3876511,Secondary,0.0,Nigeria,Dead Whitespace
E.K.O PX,6.4642174,3.3876233,Secondary,0.0,Nigeria,Dead Whitespace
BIOPHARMS,6.4642209,3.204064,Secondary,0.0,Nigeria,Dead Whitespace
C J PARKER INT.,6.4642531,3.388142,Secondary,0.0,Nigeria,Dead Whitespace
LAMDA,6.464261,3.3000087,Secondary,0.0,Nigeria,Dead Whitespace
UKAMI,6.4642701,3.3000143,Secondary,0.0,Nigeria,Dead Whitespace
NATEX COSTANT,6.4642706,3.3881427,Secondary,0.0,Nigeria,Dead Whitespace
KRIS DANIEL,6.464272,3.3000169,Secondary,0.0,Nigeria,Dead Whitespace
NEKKYEXCEL 2,6.4642756,3.3000239,Secondary,0.0,Nigeria,Dead Whitespace
ITUNU MEDICINE STORE,6.4642875,3.3000251,Secondary,106.632456,Nigeria,Low Performer
NEKKYEXCEL,6.4642878,3.2997794,Secondary,0.0,Nigeria,Dead Whitespace
IYA MICHAEL,6.4642938,3.3267149,Secondary,0.0,Nigeria,Dead Whitespace
Alibarika store,6.4642998,3.3266615,Secondary,0.0,Nigeria,Dead Whitespace
IYA YUSUF,6.4643017,3.3259223,Secondary,0.0,Nigeria,Dead Whitespace
GREATHOPE,6.4643025,3.3875512,Secondary,649.3158,Nigeria,High Performer
NEW ORBIT,6.4643105,3.114653,Secondary,0.0,Nigeria,Dead Whitespace
iya mary,6.4643141,3.3258341,Secondary,0.0,Nigeria,Dead Whitespace
SAMSUNNY,6.4643206,3.1667587,Secondary,0.0,Nigeria,Dead Whitespace
iya motu,6.4643244,3.3259653,Secondary,0.0,Nigeria,Dead Whitespace
Iya waidi,6.4643336,3.3258717,Secondary,0.0,Nigeria,Dead Whitespace
IYA IJEBU,6.464347,3.3264903,Secondary,0.0,Nigeria,Dead Whitespace
D.E. UCHE,6.4643538,3.3869759,Secondary,1612.52805,Nigeria,High Performer
obiliwest,6.4643549,3.3266805,Secondary,0.0,Nigeria,Dead Whitespace
iya oja,6.4643614,3.326587,Secondary,0.0,Nigeria,Dead Whitespace
PAM-SAB INVESTMENT,6.4643637,3.3874433,Secondary,0.0,Nigeria,Dead Whitespace
Bykie,6.4643674,3.3874473,Secondary,499.4991645,Nigeria,Active
iya yard,6.4643716,3.3263187,Secondary,0.0,Nigeria,Dead Whitespace
Ajara,6.4643767,3.3267487,Secondary,0.0,Nigeria,Dead Whitespace
EZE PX,6.4643876,3.3874125,Secondary,0.0,Nigeria,Dead Whitespace
IYA DAMI,6.464396,3.3258744,Secondary,0.0,Nigeria,Dead Whitespace
ST PATRICT,6.4644053,3.387499,Secondary,0.0,Nigeria,Dead Whitespace
IYA IBEJI,6.4644057,3.3262133,Secondary,0.0,Nigeria,Dead Whitespace
Adeola,6.4644208,3.3261305,Secondary,0.0,Nigeria,Dead Whitespace
iya farida,6.4644232,3.3264263,Secondary,0.0,Nigeria,Dead Whitespace
AUNTY BOSE,6.4644269,3.3267805,Secondary,0.0,Nigeria,Dead Whitespace
iya wahali,6.464432,3.3258707,Secondary,0.0,Nigeria,Dead Whitespace
iya Aisha,6.4644381,3.3261118,Secondary,0.0,Nigeria,Dead Whitespace
Abigail,6.4644381,3.3262478,Secondary,0.0,Nigeria,Dead Whitespace
CHIBEST,6.4644386,3.3267467,Secondary,0.0,Nigeria,Dead Whitespace
iya Jumoke,6.4644388,3.3262435,Secondary,0.0,Nigeria,Dead Whitespace
Afeez,6.4644519,3.3261799,Secondary,0.0,Nigeria,Dead Whitespace
MAMA ESTHER,6.4644526,3.3264739,Secondary,0.0,Nigeria,Dead Whitespace
iya doyin coker,6.464457,3.3259763,Secondary,0.0,Nigeria,Dead Whitespace
Modinat,6.4644588,3.3263811,Secondary,0.0,Nigeria,Dead Whitespace
iya Aliyah,6.4644628,3.3258463,Secondary,0.0,Nigeria,Dead Whitespace
ECHEFULA STORE,6.4644685,3.3260238,Secondary,0.0,Nigeria,Dead Whitespace
PRINCE NNA NNA & BROS ENT,6.4644847,3.3261605,Primary,20.16,Nigeria,Underperforming
iya kofo,6.4644858,3.3266042,Secondary,0.0,Nigeria,Dead Whitespace
AUNTY BOSE,6.4644882,3.3261033,Secondary,0.0,Nigeria,Dead Whitespace
STANLEY,6.4644915,3.3873387,Secondary,0.0,Nigeria,Dead Whitespace
KINGSCARE,6.4644924,3.1561887,Secondary,342.502314,Nigeria,Low Performer
iya fuad,6.4644944,3.3265591,Secondary,0.0,Nigeria,Dead Whitespace
Ago,6.4644949,3.3266716,Secondary,0.0,Nigeria,Dead Whitespace
mummy ola,6.4644969,3.3266198,Secondary,0.0,Nigeria,Dead Whitespace
Eddy Nothing  Lid,6.4645027,3.2490913,Secondary,42.83025,Nigeria,Underperforming
MUMMY CHIOMA,6.4645064,3.3265539,Secondary,0.0,Nigeria,Dead Whitespace
iya tope,6.4645085,3.3265973,Secondary,0.0,Nigeria,Dead Whitespace
Iya nornor,6.4645117,3.3260856,Secondary,0.0,Nigeria,Dead Whitespace
iya chidima,6.4645117,3.3265118,Secondary,0.0,Nigeria,Dead Whitespace
ENOCH C.,6.4645124,3.3873612,Secondary,0.0,Nigeria,Dead Whitespace
iya ruka,6.464513,3.3257611,Secondary,0.0,Nigeria,Dead Whitespace
AJOKE,6.4645141,3.326489,Secondary,0.0,Nigeria,Dead Whitespace
owoiya,6.4645145,3.3263995,Secondary,0.0,Nigeria,Dead Whitespace
 Biola store,6.4645231,3.3265738,Secondary,0.0,Nigeria,Dead Whitespace
BETANITE STORE,6.4645291,3.3260448,Secondary,0.0,Nigeria,Dead Whitespace
CHISOM STORE,6.4645294,3.3260469,Secondary,0.0,Nigeria,Dead Whitespace
Double V,6.4645299,3.3266081,Secondary,0.0,Nigeria,Dead Whitespace
TERMINAL,6.464532,3.3873419,Secondary,0.0,Nigeria,Dead Whitespace
MAXWELL STORE,6.464537,3.326053,Secondary,0.0,Nigeria,Dead Whitespace
OKWUTEX STORE,6.4645429,3.3261011,Secondary,0.0,Nigeria,Dead Whitespace
HUDSON STORE,6.4645434,3.3260408,Secondary,0.0,Nigeria,Dead Whitespace
iya dupe,6.4645473,3.3260158,Secondary,0.0,Nigeria,Dead Whitespace
OUTSTANDING STORE,6.4645486,3.3455604,Secondary,0.0,Nigeria,Dead Whitespace
Ashia,6.4645488,3.3260157,Secondary,0.0,Nigeria,Dead Whitespace
iya chidima,6.4645512,3.3260092,Secondary,0.0,Nigeria,Dead Whitespace
CHINONSO STORE,6.4645517,3.3454767,Secondary,0.0,Nigeria,Dead Whitespace
iya Khalid,6.4645521,3.3257688,Secondary,0.0,Nigeria,Dead Whitespace
V-ICON INVESTMENT,6.4645532,3.3873118,Secondary,0.0,Nigeria,Dead Whitespace
Mummy junior,6.4645555,3.3266937,Secondary,0.0,Nigeria,Dead Whitespace
UNIQUE,6.4645572,3.3873266,Secondary,0.0,Nigeria,Dead Whitespace
USMAN,6.4645598,3.3873168,Secondary,0.0,Nigeria,Dead Whitespace
UCHEGOLD,6.4645598,3.3873251,Secondary,0.0,Nigeria,Dead Whitespace
iya Esther sexy,6.464561,3.3266418,Secondary,0.0,Nigeria,Dead Whitespace
UCHE BEST,6.464562,3.3873188,Secondary,0.0,Nigeria,Dead Whitespace
UBUBA,6.4645625,3.387321,Secondary,0.0,Nigeria,Dead Whitespace
D-STILL PHARMACY,6.4645642,3.3455185,Secondary,0.0,Nigeria,Dead Whitespace
mummy ola,6.4645661,3.3264371,Secondary,0.0,Nigeria,Dead Whitespace
NKOYO CHEMIST,6.4645663,3.3873235,Secondary,0.0,Nigeria,Dead Whitespace
KOIN,6.464568,3.38732,Secondary,0.0,Nigeria,Dead Whitespace
PROPHETIC MEDICINE STORE,6.4645682,3.387324,Secondary,0.0,Nigeria,Dead Whitespace
INNO PKCY,6.46457,3.3873232,Secondary,0.0,Nigeria,Dead Whitespace
MARVELLOUS,6.4645725,3.157824,Secondary,0.0,Nigeria,Dead Whitespace
PINNACLE,6.4645787,3.3873044,Secondary,0.0,Nigeria,Dead Whitespace
TONYDON,6.4645792,3.3873,Secondary,0.0,Nigeria,Dead Whitespace
IFEANYI,6.46458,3.3266798,Secondary,0.0,Nigeria,Dead Whitespace
MISS G COSMETIC,6.4645923,3.3260023,Secondary,0.0,Nigeria,Dead Whitespace
iya doyin,6.4645941,3.3262519,Secondary,0.0,Nigeria,Dead Whitespace
Aunty oyinbo,6.4645974,3.3270156,Secondary,0.0,Nigeria,Dead Whitespace
TOC,6.4646018,3.3873224,Secondary,0.0,Nigeria,Dead Whitespace
coker,6.4646073,3.3259934,Secondary,0.0,Nigeria,Dead Whitespace
iya Daniel,6.4646114,3.3257488,Secondary,0.0,Nigeria,Dead Whitespace
OJULARI STORE,6.4646123,3.3455111,Secondary,0.0,Nigeria,Dead Whitespace
AWA STORE,6.4646135,3.3455013,Secondary,0.0,Nigeria,Dead Whitespace
DEMOLA STORE,6.4646136,3.3455035,Secondary,0.0,Nigeria,Dead Whitespace
MRS. BALOGUN STORE,6.4646146,3.3455118,Secondary,0.0,Nigeria,Dead Whitespace
MR. TAIWO STORE 2,6.4646148,3.345514,Secondary,0.0,Nigeria,Dead Whitespace
VINCENT STORE,6.4646153,3.3455185,Secondary,0.0,Nigeria,Dead Whitespace
MUSTARD,6.4646159,3.3873172,Secondary,0.0,Nigeria,Dead Whitespace
WOT 2,6.4646324,3.1650326,Secondary,0.0,Nigeria,Dead Whitespace
GODS TIME,6.4646356,3.1603993,Secondary,359.4182865,Nigeria,Low Performer
Mrs offor,6.4646392,3.3263454,Secondary,0.0,Nigeria,Dead Whitespace
iya amira ilasa,6.4646449,3.3257532,Secondary,0.0,Nigeria,Dead Whitespace
MR. DANIEL STORE,6.4646454,3.3455105,Secondary,0.0,Nigeria,Dead Whitespace
KINGSCARE,6.4646485,3.1563788,Secondary,0.0,Nigeria,Dead Whitespace
NAMEZ,6.4646552,3.1602855,Secondary,143.090619,Nigeria,Low Performer
PETCHIZZY,6.4646619,3.1616659,Secondary,0.0,Nigeria,Dead Whitespace
CY,6.4646728,3.3266176,Secondary,0.0,Nigeria,Dead Whitespace
ineka,6.464689,3.3257287,Secondary,0.0,Nigeria,Dead Whitespace
NEW CONCEPT 2,6.4646927,3.1641145,Secondary,0.0,Nigeria,Dead Whitespace
C. Y,6.4647167,3.3259833,Secondary,0.0,Nigeria,Dead Whitespace
BF JOE 2,6.4647264,3.160888,Secondary,0.0,Nigeria,Dead Whitespace
OKWY COSMETICS,6.4647272,3.3262828,Secondary,0.0,Nigeria,Dead Whitespace
iya Esther,6.4647394,3.3261803,Secondary,0.0,Nigeria,Dead Whitespace
iya ramat,6.4647399,3.3260118,Secondary,0.0,Nigeria,Dead Whitespace
ALHAJA,6.4647425,3.3260425,Secondary,0.0,Nigeria,Dead Whitespace
Mr Adex,6.4647432,3.3259581,Secondary,0.0,Nigeria,Dead Whitespace
Mr luku,6.4647441,3.3259624,Secondary,0.0,Nigeria,Dead Whitespace
iya tolani,6.4647444,3.3259627,Secondary,0.0,Nigeria,Dead Whitespace
IYA MICHAEL,6.4647457,3.3259632,Secondary,0.0,Nigeria,Dead Whitespace
IYA SEYI,6.4647482,3.3260249,Secondary,0.0,Nigeria,Dead Whitespace
ALHAJA,6.4647482,3.3260499,Secondary,0.0,Nigeria,Dead Whitespace
NAMEZ,6.4647499,3.1603757,Secondary,0.0,Nigeria,Dead Whitespace
SEUN,6.4647522,3.3260143,Secondary,0.0,Nigeria,Dead Whitespace
aboda pos,6.4647594,3.3260595,Secondary,0.0,Nigeria,Dead Whitespace
Amina,6.4647626,3.3261143,Secondary,0.0,Nigeria,Dead Whitespace
NIFEMI,6.4647632,3.3260099,Secondary,0.0,Nigeria,Dead Whitespace
PRINCE & PRINCESS,6.4647637,3.3261785,Secondary,0.0,Nigeria,Dead Whitespace
IYA SEYI,6.464771,3.3260855,Secondary,0.0,Nigeria,Dead Whitespace
Mr Abbey,6.4647717,3.3260528,Secondary,0.0,Nigeria,Dead Whitespace
Naomi,6.4647779,3.3260129,Secondary,0.0,Nigeria,Dead Whitespace
iya Akin,6.4647808,3.3261213,Secondary,0.0,Nigeria,Dead Whitespace
iya ramat,6.4647838,3.326144,Secondary,0.0,Nigeria,Dead Whitespace
iya meta phase 2,6.4647852,3.3260759,Secondary,0.0,Nigeria,Dead Whitespace
BIOTECH,6.4647887,3.1626063,Secondary,0.0,Nigeria,Dead Whitespace
moji,6.4647893,3.3260755,Secondary,0.0,Nigeria,Dead Whitespace
uloma store,6.4647914,3.3260718,Secondary,0.0,Nigeria,Dead Whitespace
IYA SEUN,6.4647921,3.3260625,Secondary,0.0,Nigeria,Dead Whitespace
iya amina,6.4647922,3.3261778,Secondary,0.0,Nigeria,Dead Whitespace
GOCHE,6.4647961,3.1565096,Secondary,181.204191,Nigeria,Low Performer
iya Rahmon,6.4647961,3.3261066,Secondary,0.0,Nigeria,Dead Whitespace
iya blessings,6.4647979,3.3261053,Secondary,0.0,Nigeria,Dead Whitespace
Chinoso,6.4647988,3.3263092,Secondary,0.0,Nigeria,Dead Whitespace
iya blessings,6.4647989,3.3261044,Secondary,0.0,Nigeria,Dead Whitespace
Iya Rodia store,6.4647996,3.3261037,Secondary,0.0,Nigeria,Dead Whitespace
MRS. FLORIDA COS.,6.4648015,3.3261156,Secondary,0.0,Nigeria,Dead Whitespace
iya amira,6.4648059,3.3261439,Secondary,0.0,Nigeria,Dead Whitespace
Akube,6.4648095,3.3264144,Secondary,0.0,Nigeria,Dead Whitespace
iya sunkanmi,6.4648132,3.32618,Secondary,0.0,Nigeria,Dead Whitespace
iya wura,6.4648149,3.3261,Secondary,0.0,Nigeria,Dead Whitespace
AUNTY NGOZI STORE,6.4648155,3.326073,Secondary,0.0,Nigeria,Dead Whitespace
Chinoso,6.464816,3.3261793,Secondary,0.0,Nigeria,Dead Whitespace
Iya kenny store,6.4648215,3.3260718,Secondary,0.0,Nigeria,Dead Whitespace
iya seyi store,6.4648219,3.3260644,Secondary,0.0,Nigeria,Dead Whitespace
mayowa,6.4648235,3.3262056,Secondary,0.0,Nigeria,Dead Whitespace
iya fatimo,6.4648248,3.3262245,Secondary,0.0,Nigeria,Dead Whitespace
ALI STORE,6.4648251,3.3260838,Secondary,0.0,Nigeria,Dead Whitespace
iya grace,6.4648261,3.3260809,Secondary,0.0,Nigeria,Dead Whitespace
iya sunkanmi,6.4648279,3.3261984,Secondary,0.0,Nigeria,Dead Whitespace
iya ramat,6.4648285,3.3260947,Secondary,0.0,Nigeria,Dead Whitespace
GOOD NAME COSMETICS,6.46483,3.3266167,Secondary,0.0,Nigeria,Dead Whitespace
NGOZI,6.4648308,3.3261376,Secondary,0.0,Nigeria,Dead Whitespace
kayira,6.4648318,3.3261952,Secondary,0.0,Nigeria,Dead Whitespace
Kara store,6.4648334,3.3262256,Secondary,0.0,Nigeria,Dead Whitespace
IYA SEUN,6.4648357,3.3260914,Secondary,0.0,Nigeria,Dead Whitespace
iya amina,6.4648377,3.3261645,Secondary,0.0,Nigeria,Dead Whitespace
iya rodia,6.4648389,3.3260506,Secondary,0.0,Nigeria,Dead Whitespace
Tunji,6.4648405,3.3259304,Secondary,0.0,Nigeria,Dead Whitespace
MADMA HELEN,6.4648411,3.326633,Secondary,0.0,Nigeria,Dead Whitespace
Golden,6.4648468,3.3262276,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY TOSIN,6.4648502,3.3266304,Secondary,0.0,Nigeria,Dead Whitespace
OKEYSON,6.4648535,3.3261198,Secondary,0.0,Nigeria,Dead Whitespace
CY,6.4648572,3.3263811,Secondary,0.0,Nigeria,Dead Whitespace
ALHAJA,6.4648575,3.3262019,Secondary,0.0,Nigeria,Dead Whitespace
